,client_id,account_id,A,B,C,D,disp_id,card_id,LEASING,household_order,insurance_order,loan_order,household_trans,insurance_trans,interest credited_trans,loan payment_trans,old age pension_trans,payment for statement_trans,sanctions_trans,birth_year,birth_month,birth_day,gender,district_id,region
3077,3250,105104,1,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,1,20,F,17,south Bohemia
3078,3251,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,12,28,F,52,east Bohemia
3079,3252,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,3,26,M,52,east Bohemia
3080,3253,450582,9,0,12,3,494456,77368,0.0,152.0,0.0,0.0,168460688.0,948480.0,2706093.9999999995,4636000.0,130233600.0,4605767.200000005,0.0,1946,7,2,M,70,north Moravia
3081,3254,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930,2,13,M,1,Prague
3082,3255,183800,0,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,1,4,F,8,central Bohemia
3083,3256,79390,1,0,2,0,120472,18870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976,7,18,M,49,east Bohemia
3084,3257,135868,1,1,4,2,182392,28616,0.0,56.0,0.0,56.0,42211288.0,0.0,320916.4000000001,1078784.0,18278400.0,368874.7999999996,0.0,1978,5,11,F,73,north Moravia
3085,3258,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,7,30,F,74,north Moravia
3086,3259,111809,1,0,4,1,136878,21504,0.0,42.0,0.0,0.0,24608976.0,782040.0,1347286.5,2427642.0,30462768.0,1579073.9999999993,0.0,1950,10,15,M,71,north Moravia
3087,3260,389070,6,2,11,1,440100,69255,0.0,135.0,0.0,0.0,76281345.0,0.0,1190659.499999997,0.0,64260000.0,1346895.0000000002,0.0,1942,9,8,F,74,north Moravia
3088,3261,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,4,10,M,74,north Moravia
3089,3262,136632,3,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,8,14,F,61,south Moravia
3090,3264,123938,3,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,10,20,F,63,south Moravia
3091,3265,131562,1,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,6,11,F,47,east Bohemia
3092,3266,131562,1,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,10,8,M,47,east Bohemia
3093,3267,136632,3,1,2,0,147015,23130,0.0,45.0,0.0,0.0,55859085.0,0.0,746126.9999999994,0.0,41108850.0,553214.2500000008,0.0,1951,8,26,M,61,south Moravia
3094,3268,1641922,34,3,43,4,1810472,285310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,3,31,F,1,Prague
3095,3269,124360,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,11,5,M,2,central Bohemia
3096,3270,115023,2,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,1,22,M,12,central Bohemia
3097,3271,80471,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,1,3,F,58,south Moravia
3098,3272,153969,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920,7,18,F,9,central Bohemia
3099,3273,153969,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918,1,2,M,9,central Bohemia
3100,3274,102861,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1929,1,22,M,26,west Bohemia
3101,3275,102861,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924,9,19,F,26,west Bohemia
3102,3276,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,3,21,M,52,east Bohemia
3103,3277,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,3,26,M,42,east Bohemia
3104,3278,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1962,4,20,F,42,east Bohemia
3105,3279,149716,4,0,3,0,173787,27348,0.0,53.0,0.0,0.0,37604560.0,0.0,313693.75,0.0,26203200.0,906641.850000002,0.0,1954,8,4,F,66,south Moravia
3106,3280,149716,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958,5,31,M,66,south Moravia
3107,3281,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,12,27,M,74,north Moravia
3108,3282,105218,1,0,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,9,2,M,29,west Bohemia
3109,3283,127455,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933,11,23,M,10,central Bohemia
3110,3284,124360,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,7,2,M,2,central Bohemia
3111,3285,124360,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,9,17,F,2,central Bohemia
3112,3286,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,3,15,F,74,north Moravia
3113,3287,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,4,1,M,74,north Moravia
3114,3288,113092,2,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926,1,28,M,69,north Moravia
3115,3289,139732,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,6,9,F,75,north Moravia
3116,3290,153137,6,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,7,12,F,11,central Bohemia
3117,3291,161517,5,0,8,1,187587,29469,0.0,57.0,57.0,57.0,18161590.800000012,420432.0,311958.1500000003,220476.0,16701000.0,964836.1499999991,0.0,1947,1,23,M,52,east Bohemia
3118,3292,120901,1,0,2,0,151432,23828,0.0,46.0,0.0,0.0,39744920.0,0.0,630791.0999999995,0.0,27526400.0,849622.3000000009,0.0,1940,1,21,M,18,south Bohemia
3119,3293,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,1,20,F,1,Prague
3120,3294,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957,3,8,M,52,east Bohemia
3121,3295,122353,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,3,13,F,40,north Bohemia
3122,3296,145390,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,6,11,M,23,west Bohemia
3123,3297,1641922,34,3,43,4,1826538,287526,0.0,554.0,0.0,0.0,402447760.0,0.0,4371752.5,0.0,293841600.0,12692306.200000092,0.0,1968,4,17,M,1,Prague
3124,3298,182281,2,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,8,5,F,5,central Bohemia
3125,3299,168591,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,9,17,F,76,north Moravia
3126,3300,125034,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,6,29,M,53,south Moravia
3127,3302,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1964,2,17,F,52,east Bohemia
3128,3303,161517,5,0,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,1,9,M,52,east Bohemia
3129,3304,113092,2,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939,8,31,M,69,north Moravia
3130,3305,99663,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,10,11,F,41,north Bohemia
3131,3306,122795,2,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,4,26,M,27,west Bohemia
3132,3307,117643,1,0,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,7,1,F,14,south Bohemia
3133,3308,137063,3,1,3,0,165400,26000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,2,16,M,15,south Bohemia
3134,3309,137063,3,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,4,29,F,15,south Bohemia
3135,3310,145390,2,0,2,0,165500,26050,0.0,50.0,0.0,0.0,38047800.0,0.0,456387.50000000006,0.0,34470000.0,1789887.4999999998,0.0,1954,2,13,M,23,west Bohemia
3136,3311,157347,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,8,25,M,51,east Bohemia
3137,3312,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,11,5,F,70,north Moravia
3138,3313,138570,2,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946,2,10,F,60,south Moravia
3139,3314,104735,3,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931,12,18,F,24,west Bohemia
3140,3315,104735,3,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,6,21,M,24,west Bohemia
3141,3316,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,12,15,F,1,Prague
3142,3317,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,4,24,M,1,Prague
3143,3319,1641922,34,3,43,4,1838726,289742,0.0,554.0,0.0,0.0,893790914.0,0.0,11931498.000000002,2326800.0,717623900.0,4044947.9000000353,0.0,1979,4,24,F,1,Prague
3144,3320,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,2,14,M,1,Prague
3145,3321,97037,3,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,5,30,F,13,central Bohemia
3146,3322,122797,5,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948,2,29,M,31,west Bohemia
3147,3323,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,2,22,F,74,north Moravia
3148,3324,102861,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,4,13,F,26,west Bohemia
3149,3325,102861,1,0,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,9,28,M,26,west Bohemia
3150,3326,98948,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,12,26,F,57,south Moravia
3151,3327,95514,1,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1937,7,4,F,20,south Bohemia
3152,3328,104735,3,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,10,11,M,24,west Bohemia
3153,3329,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,3,20,M,54,south Moravia
3154,3330,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1955,4,15,F,54,south Moravia
3155,3331,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,2,5,F,70,north Moravia
3156,3332,142571,1,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,11,15,F,46,east Bohemia
3157,3333,127455,2,0,3,0,159984,25152,0.0,48.0,0.0,0.0,14755632.0,0.0,266762.3999999998,0.0,15100800.0,310425.60000000027,0.0,1949,7,24,F,10,central Bohemia
3158,3334,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,7,1,M,1,Prague
3159,3335,153137,6,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,2,10,M,11,central Bohemia
3160,3336,293035,6,0,10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,5,30,F,64,south Moravia
3161,3337,125034,3,0,3,1,166850,26250,0.0,50.0,0.0,0.0,18331900.0,0.0,348497.5000000003,0.0,19320000.0,2094442.4999999958,0.0,1952,4,13,M,53,south Moravia
3162,3338,113092,2,0,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,11,29,F,69,north Moravia
3163,3339,122797,5,2,1,0,166950,26300,0.0,50.0,0.0,0.0,5651300.0,0.0,757497.4999999995,0.0,8226400.0,107757.49999999993,0.0,1976,1,29,F,31,west Bohemia
3164,3340,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976,2,16,M,54,south Moravia
3165,3341,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,12,20,F,54,south Moravia
3166,3342,135868,1,1,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,9,29,M,73,north Moravia
3167,3344,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,9,16,M,42,east Bohemia
3168,3345,95076,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,1,27,F,37,north Bohemia
3169,3346,95076,2,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,2,25,M,37,north Bohemia
3170,3347,153137,6,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936,1,19,M,11,central Bohemia
3171,3348,153833,4,0,9,0,180792,28458,0.0,54.0,54.0,0.0,24812643.599999987,91732.50000000001,357023.69999999966,0.0,22032000.0,688181.4000000006,0.0,1978,2,14,F,38,north Bohemia
3172,3349,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,12,21,M,42,east Bohemia
3173,3350,92912,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950,3,19,M,30,west Bohemia
3174,3351,92912,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942,9,15,F,30,west Bohemia
3175,3352,145390,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,9,12,M,23,west Bohemia
3176,3353,145390,2,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,4,21,F,23,west Bohemia
3177,3354,145041,1,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943,10,28,F,62,south Moravia
3178,3355,153833,4,0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1953,1,15,M,38,north Bohemia
3179,3356,135868,1,1,4,2,187936,29568,0.0,56.0,56.0,0.0,60376369.200000055,743024.8000000024,1093425.1999999988,4056640.0,50422400.0,997026.8000000025,0.0,1974,4,23,M,73,north Moravia
3180,3357,123938,3,0,4,0,164493,25921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,7,21,F,63,south Moravia
3181,3358,160510,4,1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,10,7,M,16,south Bohemia
3182,3359,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,2,24,M,1,Prague
3183,3360,135019,1,0,3,1,164640,25970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976,8,31,F,43,east Bohemia
3184,3361,122353,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930,10,2,F,40,north Bohemia
3185,3365,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,7,30,F,1,Prague
3186,3366,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959,2,12,F,54,south Moravia
3187,3367,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,4,23,M,54,south Moravia
3188,3368,117643,1,0,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,10,24,F,14,south Bohemia
3189,3369,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,4,16,M,1,Prague
3190,3370,106093,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,3,28,M,25,west Bohemia
3191,3371,106093,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,10,7,F,25,west Bohemia
3192,3372,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,10,30,M,1,Prague
3193,3373,182281,2,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,11,29,M,5,central Bohemia
3194,3374,182281,2,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960,8,13,F,5,central Bohemia
3195,3375,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,11,6,M,74,north Moravia
3196,3376,153137,6,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,1,19,F,11,central Bohemia
3197,3377,153137,6,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938,5,5,M,11,central Bohemia
3198,3378,182281,2,0,8,0,219570,34515,0.0,65.0,0.0,0.0,22789845.0,0.0,327131.99999999965,0.0,11492000.0,35333.999999999956,0.0,1957,4,21,M,5,central Bohemia
3199,3379,182281,2,0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949,7,1,F,5,central Bohemia
3200,3380,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,4,3,F,74,north Moravia
3201,3381,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,9,1,F,70,north Moravia
3202,3382,367342,4,2,15,3,432896,68096,0.0,128.0,128.0,0.0,157026944.0,15585792.0,1341990.4000000032,1870080.0,138997248.0,2445868.800000007,0.0,1954,2,28,M,54,south Moravia
3203,3383,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,4,23,F,54,south Moravia
3204,3384,99663,2,0,1,0,152280,23985,0.0,45.0,0.0,0.0,17101800.0,0.0,287439.7499999997,0.0,12240000.0,198866.24999999997,0.0,1942,8,3,F,41,north Bohemia
3205,3385,153137,6,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924,2,13,F,11,central Bohemia
3206,3386,79390,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,3,8,F,49,east Bohemia
3207,3387,80471,0,0,4,0,108384,17088,32.0,0.0,0.0,0.0,26946144.0,0.0,461107.19999999966,0.0,21183424.0,153929.59999999995,0.0,1943,8,14,M,58,south Moravia
3208,3388,125034,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,10,26,F,53,south Moravia
3209,3389,110662,3,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,1,16,F,39,north Bohemia
3210,3390,125034,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1972,11,17,F,53,south Moravia
3211,3391,114783,1,0,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,4,7,M,42,east Bohemia
3212,3392,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,10,31,F,1,Prague
3213,3393,135868,1,1,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,8,24,F,73,north Moravia
3214,3394,149716,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,7,4,F,66,south Moravia
3215,3395,148186,2,0,4,1,162960,25680,48.0,48.0,0.0,0.0,53056128.0,0.0,639067.2000000005,0.0,37051104.0,411386.3999999997,0.0,1962,12,28,M,4,central Bohemia
3216,3396,120901,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,3,3,F,18,south Bohemia
3217,3397,104735,3,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974,6,8,F,24,west Bohemia
3218,3398,104735,3,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,9,13,M,24,west Bohemia
3219,3399,253552,3,1,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1932,2,25,M,72,north Moravia
3220,3402,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,5,2,F,74,north Moravia
3221,3403,389070,6,2,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957,10,18,M,74,north Moravia
3222,3404,120998,1,1,5,0,149776,23584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940,10,11,F,56,south Moravia
3223,3405,122353,2,0,4,0,149820,23628,44.0,44.0,0.0,0.0,87490392.0,277200.0,802069.3999999994,4404400.0,39974000.0,518188.0000000002,0.0,1949,12,15,M,40,north Bohemia
3224,3406,122353,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,7,13,F,40,north Bohemia
3225,3407,83228,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,4,13,F,35,north Bohemia
3226,3408,83228,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,12,20,M,35,north Bohemia
3227,3409,157302,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919,4,3,M,36,north Bohemia
3228,3410,367342,4,2,15,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,2,16,M,54,south Moravia
3229,3412,98948,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,7,18,M,57,south Moravia
3230,3413,98948,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,11,25,F,57,south Moravia
3231,3414,153137,6,1,4,0,163872,25824,0.0,48.0,0.0,48.0,39405216.0,409920.0,973960.7999999992,3077424.0,41424000.0,2240311.199999996,0.0,1947,10,17,F,11,central Bohemia
3232,3415,367342,4,2,15,3,437120,68992,0.0,128.0,0.0,0.0,70988800.0,0.0,1111769.5999999973,0.0,52224000.0,1420640.0000000002,0.0,1973,9,30,F,54,south Moravia
3233,3416,83228,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,6,1,M,35,north Bohemia
3234,3417,83228,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985,3,18,F,35,north Bohemia
3235,3418,450582,9,0,12,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963,8,7,F,70,north Moravia
3236,3420,149716,4,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,6,24,M,66,south Moravia
3237,3421,95514,1,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,3,5,M,20,south Bohemia
3238,3422,1641922,34,3,43,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951,5,2,F,1,Prague
3239,3423,115023,2,1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971,9,5,F,12,central Bohemia
